Timestamp,Sample,Ciclo,Fase,Bridge VAB (V),KEITHLEY Voltaje (V),TIVA Temp (C),Alicat Presion (kPA),Alicat Setpoint (kPA),Setpoint Enviado (kPA)
4.310304,4165,1,bajada,42588428.000000,0.001547,None,2.0,1.998,2.0
4.377291,4166,1,bajada,42590800.000000,0.001549,None,2.0,1.999,2.0
4.427175,4167,1,bajada,42614884.000000,0.001549,None,2.0,1.998,2.0
4.494102,4168,1,bajada,42621500.000000,0.001549,None,2.0,1.999,2.0
4.533522,4169,1,bajada,42618416.000000,0.001549,None,2.0,1.999,2.0
4.577206,4170,1,bajada,42612448.000000,0.001549,None,2.0,1.998,2.0
4.627273,4171,1,bajada,42613740.000000,0.001549,None,2.0,1.998,2.0
4.677310,4172,1,bajada,42615344.000000,0.001549,None,2.0,1.999,2.0
4.743845,4173,1,bajada,42603496.000000,0.001548,None,2.0,1.998,2.0
4.793464,4174,1,bajada,42565224.000000,0.001546,None,2.0,1.998,2.0
4.842794,4175,1,bajada,42572008.000000,0.001549,None,2.0,1.999,2.0
4.933399,4176,1,bajada,42612712.000000,0.001550,None,2.0,1.998,2.0
5.014558,4177,1,bajada,42609496.000000,0.001549,None,2.0,1.998,2.0
5.050135,4178,1,bajada,42613756.000000,0.001549,None,2.0,1.998,2.0
5.127015,4179,1,bajada,42606404.000000,0.001549,None,2.0,1.998,2.0
5.210377,4180,1,bajada,42607592.000000,0.001550,None,2.0,1.998,2.0
5.283327,4181,1,bajada,42550876.000000,0.001549,None,2.0,1.998,2.0
5.360021,4182,1,bajada,42552124.000000,0.001550,None,2.0,1.998,2.0
5.433276,4183,1,bajada,42607200.000000,0.001549,None,2.0,1.998,2.0
5.493745,4184,1,bajada,42600424.000000,0.001549,None,2.0,1.998,2.0
5.577027,4185,1,bajada,42593228.000000,0.001548,None,2.0,1.998,2.0
5.673317,4186,1,bajada,42598916.000000,0.001548,None,2.0,1.998,2.0
5.750476,4187,1,bajada,42590756.000000,0.001548,None,2.0,1.998,2.0
5.833215,4188,1,bajada,42579456.000000,0.001548,None,2.0,1.998,2.0
5.893383,4189,1,bajada,42585496.000000,0.001549,None,1.998,2.0,2.0
5.926939,4190,1,bajada,42603476.000000,0.001549,None,2.0,1.998,2.0
5.993490,4191,1,bajada,42600432.000000,0.001548,None,2.0,1.998,2.0
6.060336,4192,1,bajada,42588224.000000,0.001548,None,2.0,1.998,2.0
6.160267,4193,1,bajada,42583160.000000,0.001548,None,2.0,1.998,2.0
6.233215,4194,1,bajada,42574276.000000,0.001548,None,2.0,1.998,2.0
6.293470,4195,1,bajada,42525712.000000,0.001547,None,1.998,2.0,2.0
6.343536,4196,1,bajada,42534476.000000,0.001548,None,2.0,1.999,2.0
6.409238,4197,1,bajada,42594320.000000,0.001549,None,2.0,1.998,2.0
6.460227,4198,1,bajada,42594836.000000,0.001549,None,2.0,1.998,2.0
6.510184,4199,1,bajada,42588432.000000,0.001548,None,2.0,1.998,2.0
6.560245,4200,1,bajada,42588436.000000,0.001549,None,2.0,1.998,2.0
6.626904,4201,1,bajada,42587128.000000,0.001548,None,2.0,1.998,2.0
6.660361,4202,1,bajada,42573404.000000,0.001548,None,2.0,1.998,2.0
6.726815,4203,1,bajada,42570256.000000,0.001548,None,2.0,1.997,2.0
6.776787,4204,1,bajada,42571988.000000,0.001548,None,2.0,1.998,2.0
6.826824,4205,1,bajada,42553576.000000,0.001547,None,2.0,1.998,2.0
6.876840,4206,1,bajada,42555536.000000,0.001548,None,2.0,1.997,2.0
6.926708,4207,1,bajada,42580688.000000,0.001548,None,2.0,1.998,2.0
6.984999,4208,1,bajada,42594140.000000,0.001549,None,2.0,1.998,2.0
7.026744,4209,1,bajada,42588912.000000,0.001548,None,2.0,1.998,2.0
7.076820,4210,1,bajada,42586528.000000,0.001548,None,2.0,1.998,2.0
7.143593,4211,1,bajada,42593160.000000,0.001548,None,2.0,1.998,2.0
7.176697,4212,1,bajada,42596852.000000,0.001548,None,2.0,1.998,2.0
7.260037,4213,1,bajada,42653192.000000,0.001551,None,2.0,1.998,2.0
7.343597,4214,1,bajada,42639328.000000,0.001550,None,2.0,1.998,2.0
7.410097,4215,1,bajada,42629320.000000,0.001550,None,2.0,1.998,2.0
7.443558,4216,1,bajada,42621840.000000,0.001551,None,2.0,1.998,2.0
7.493428,4217,1,bajada,42611084.000000,0.001550,None,2.0,1.998,2.0
7.559885,4218,1,bajada,42609840.000000,0.001549,None,2.0,1.999,2.0
7.626684,4219,1,bajada,42608200.000000,0.001550,None,2.0,1.998,2.0
7.732552,4220,1,bajada,42595000.000000,0.001549,None,2.0,1.998,2.0
7.859638,4221,1,bajada,42605864.000000,0.001549,None,2.0,1.998,2.0
7.910000,4222,1,bajada,42589520.000000,0.001548,None,2.0,1.998,2.0
8.009924,4223,1,bajada,42588408.000000,0.001548,None,2.0,1.998,2.0
8.076687,4224,1,bajada,42585436.000000,0.001549,None,2.0,1.998,2.0
8.126588,4225,1,bajada,42579936.000000,0.001548,None,2.0,1.998,2.0
8.176582,4226,1,bajada,42578596.000000,0.001547,None,2.0,1.998,2.0
8.226548,4227,1,bajada,42584688.000000,0.001549,None,2.0,1.998,2.0
8.276597,4228,1,bajada,42596404.000000,0.001549,None,2.0,1.998,2.0
8.342868,4229,1,bajada,42596520.000000,0.001549,None,2.0,1.998,2.0
8.426442,4230,1,bajada,42591360.000000,0.001549,None,2.0,1.998,2.0
8.576621,4231,1,bajada,42576400.000000,0.001548,None,2.0,1.998,2.0
8.659644,4232,1,bajada,42570744.000000,0.001548,None,2.0,1.998,2.0
8.709761,4233,1,bajada,42555348.000000,0.001547,None,2.0,1.998,2.0
8.743147,4234,1,bajada,42549856.000000,0.001547,None,2.0,1.997,2.0
8.832630,4235,1,bajada,42573968.000000,0.001548,None,2.0,1.998,2.0
8.959590,4236,1,bajada,42562436.000000,0.001547,None,1.997,2.0,2.0
9.026462,4237,1,bajada,42556124.000000,0.001547,None,2.0,1.998,2.0
9.059668,4238,1,bajada,42559920.000000,0.001547,None,2.0,1.997,2.0
9.109628,4239,1,bajada,42562804.000000,0.001547,None,2.0,1.998,2.0
9.176312,4240,1,bajada,42480088.000000,0.001545,None,2.0,1.998,2.0
9.293051,4241,1,bajada,42538768.000000,0.001547,None,2.0,1.997,2.0
9.392957,4242,1,bajada,42548696.000000,0.001546,None,2.0,1.997,2.0
9.426356,4243,1,bajada,42553216.000000,0.001547,None,2.0,1.998,2.0
9.476350,4244,1,bajada,42566512.000000,0.001547,None,2.0,1.997,2.0
9.526219,4245,1,bajada,42572240.000000,0.001547,None,2.0,1.997,2.0
9.582394,4246,1,bajada,42570800.000000,0.001547,None,2.0,1.998,2.0
9.642915,4247,1,bajada,42563900.000000,0.001547,None,2.0,1.998,2.0
9.701622,4248,1,bajada,42553820.000000,0.001546,None,2.0,1.997,2.0
9.731123,4249,1,bajada,42554280.000000,0.001546,None,2.0,1.998,2.0
9.794770,4250,1,bajada,42560896.000000,0.001548,None,2.0,1.997,2.0
9.859317,4251,1,bajada,42563412.000000,0.001547,None,2.0,1.997,2.0
9.909502,4252,1,bajada,42557080.000000,0.001547,None,2.0,1.998,2.0
9.942987,4253,1,bajada,42553320.000000,0.001547,None,2.0,1.997,2.0
10.042867,4254,1,bajada,42545464.000000,0.001547,None,2.0,1.998,2.0
10.109532,4255,1,bajada,42548092.000000,0.001547,None,2.0,1.997,2.0
10.159626,4256,1,bajada,42557572.000000,0.001547,None,2.0,1.997,2.0
10.209622,4257,1,bajada,42540196.000000,0.001545,None,2.0,1.998,2.0
10.275795,4258,1,bajada,42539216.000000,0.001546,None,2.0,1.997,2.0
10.309414,4259,1,bajada,42560584.000000,0.001548,None,2.0,1.997,2.0
10.376019,4260,1,bajada,42563956.000000,0.001547,None,2.0,1.998,2.0
10.409376,4261,1,bajada,42549444.000000,0.001547,None,2.0,1.997,2.0
10.475929,4262,1,bajada,42534152.000000,0.001547,None,2.0,1.997,2.0
10.575944,4263,1,bajada,42528728.000000,0.001546,None,2.0,1.997,2.0
10.642310,4264,1,bajada,42528856.000000,0.001546,None,2.0,1.997,2.0
10.676032,4265,1,bajada,42529712.000000,0.001546,None,2.0,1.997,2.0
10.725929,4266,1,bajada,42530176.000000,0.001545,None,2.0,1.997,2.0
10.775902,4267,1,bajada,42543248.000000,0.001546,None,2.0,1.997,2.0
10.825969,4268,1,bajada,42552032.000000,0.001546,None,2.0,1.997,2.0
10.925982,4269,1,bajada,42555164.000000,0.001547,None,2.0,1.997,2.0
11.013174,4270,1,bajada,42531636.000000,0.001546,None,2.0,1.998,2.0
11.108840,4271,1,bajada,42520532.000000,0.001545,None,2.0,1.998,2.0
11.225785,4272,1,bajada,42521072.000000,0.001546,None,2.0,1.997,2.0
11.325479,4273,1,bajada,42534120.000000,0.001546,None,2.0,1.998,2.0
11.425369,4274,1,bajada,42536368.000000,0.001546,None,2.0,1.998,2.0
11.473411,4275,1,bajada,42535600.000000,0.001546,None,1.997,2.0,2.0
11.509145,4276,1,bajada,42536008.000000,0.001546,None,2.0,1.998,2.0
11.642522,4277,1,bajada,42489640.000000,0.001544,None,2.0,1.998,2.0
11.731387,4278,1,bajada,42469672.000000,0.001544,None,2.0,1.997,2.0
11.808580,4279,1,bajada,42457824.000000,0.001544,None,2.0,1.997,2.0
11.889775,4280,1,bajada,42469444.000000,0.001545,None,2.0,1.997,2.0
11.958901,4281,1,bajada,42486716.000000,0.001544,None,2.0,1.997,2.0
12.025743,4282,1,bajada,42449964.000000,0.001545,None,1.997,2.0,2.0
12.109148,4283,1,bajada,42515136.000000,0.001546,None,1.997,2.0,2.0
12.192016,4284,1,bajada,42522752.000000,0.001546,None,1.997,2.0,2.0
12.258660,4285,1,bajada,42522440.000000,0.001546,None,2.0,1.997,2.0
12.308603,4286,1,bajada,42517744.000000,0.001545,None,2.0,1.997,2.0
12.342189,4287,1,bajada,42508804.000000,0.001545,None,2.0,1.997,2.0
12.392286,4288,1,bajada,42505104.000000,0.001545,None,2.0,1.997,2.0
12.458832,4289,1,bajada,42507440.000000,0.001545,None,2.0,1.997,2.0
12.525700,4290,1,bajada,42390936.000000,0.001545,None,2.0,1.997,2.0
12.625263,4291,1,bajada,42403060.000000,0.001547,None,2.0,1.997,2.0
12.658916,4292,1,bajada,42526456.000000,0.001546,None,2.0,1.997,2.0
12.758788,4293,1,bajada,42523752.000000,0.001546,None,2.0,1.997,2.0
12.842158,4294,1,bajada,42514820.000000,0.001546,None,2.0,1.997,2.0
12.942272,4295,1,bajada,42504652.000000,0.001545,None,2.0,1.997,2.0
13.042227,4296,1,bajada,42487520.000000,0.001541,None,2.0,1.997,2.0
13.075575,4297,1,bajada,42445604.000000,0.001541,None,2.0,1.997,2.0
13.158852,4298,1,bajada,42520064.000000,0.001546,None,2.0,1.997,2.0
13.242167,4299,1,bajada,42518080.000000,0.001546,None,2.0,1.997,2.0
13.292114,4300,1,bajada,42513652.000000,0.001545,None,2.0,1.997,2.0
13.391732,4301,1,bajada,42504600.000000,0.001545,None,2.0,1.997,2.0
13.458937,4302,1,bajada,42503400.000000,0.001545,None,2.0,1.997,2.0
13.492161,4303,1,bajada,42503404.000000,0.001545,None,2.0,1.997,2.0
13.642173,4304,1,bajada,42514200.000000,0.001546,None,2.0,1.997,2.0
13.713886,4305,1,bajada,42529316.000000,0.001546,None,2.0,1.997,2.0
13.758728,4306,1,bajada,42520952.000000,0.001546,None,2.0,1.997,2.0
13.808493,4307,1,bajada,42507168.000000,0.001544,None,2.0,1.996,2.0
13.858713,4308,1,bajada,42500384.000000,0.001545,None,2.0,1.997,2.0
13.958563,4309,1,bajada,42508900.000000,0.001545,None,2.0,1.997,2.0
14.008625,4310,1,bajada,42503612.000000,0.001545,None,2.0,1.997,2.0
14.092020,4311,1,bajada,42430428.000000,0.001545,None,2.0,1.997,2.0
14.191612,4312,1,bajada,42515436.000000,0.001546,None,2.0,1.997,2.0
14.224871,4313,1,bajada,42505036.000000,0.001545,None,1.997,2.0,2.0
14.291650,4314,1,bajada,42492928.000000,0.001545,None,2.0,1.996,2.0
14.392025,4315,1,bajada,42492204.000000,0.001544,None,2.0,1.997,2.0
14.458582,4316,1,bajada,42490128.000000,0.001545,None,1.997,2.0,2.0
14.541875,4317,1,bajada,42449584.000000,0.001542,None,1.997,2.0,2.0
14.591360,4318,1,bajada,42444488.000000,0.001545,None,2.0,1.997,2.0
14.674552,4319,1,bajada,42510624.000000,0.001545,None,2.0,1.996,2.0
14.758382,4320,1,bajada,42512168.000000,0.001545,None,2.0,1.997,2.0
14.808576,4321,1,bajada,42501052.000000,0.001545,None,2.0,1.997,2.0
14.875141,4322,1,bajada,42473360.000000,0.001544,None,2.0,1.997,2.0
14.969059,4323,1,bajada,42474860.000000,0.001544,None,2.0,1.997,2.0
15.024951,4324,1,bajada,42475080.000000,0.001545,None,1.997,2.0,2.0
15.075037,4325,1,bajada,42415008.000000,0.001543,None,2.0,1.997,2.0
15.114654,4326,1,bajada,42413536.000000,0.001544,None,2.0,1.997,2.0
15.308001,4327,1,bajada,42476160.000000,0.001544,None,2.0,1.996,2.0
15.374933,4328,1,bajada,42477984.000000,0.001544,None,2.0,1.997,2.0
15.424604,4329,1,bajada,42473816.000000,0.001544,None,2.0,1.997,2.0
15.524735,4330,1,bajada,42452280.000000,0.001544,None,2.0,1.997,2.0
15.591649,4331,1,bajada,42455664.000000,0.001543,None,2.0,1.997,2.0
15.624923,4332,1,bajada,42473560.000000,0.001543,None,2.0,1.996,2.0
15.730595,4333,1,bajada,42515568.000000,0.001545,None,2.0,1.997,2.0
15.787668,4334,1,bajada,42503856.000000,0.001545,None,2.0,1.996,2.0
15.841274,4335,1,bajada,42503128.000000,0.001545,None,2.0,1.997,2.0
15.924862,4336,1,bajada,42488004.000000,0.001545,None,2.0,1.996,2.0
15.991533,4337,1,bajada,42485096.000000,0.001545,None,2.0,1.996,2.0
16.041453,4338,1,bajada,42477256.000000,0.001544,None,2.0,1.996,2.0
16.091436,4339,1,bajada,42470156.000000,0.001543,None,2.0,1.997,2.0
16.157743,4340,1,bajada,42460156.000000,0.001544,None,2.0,1.996,2.0
16.207884,4341,1,bajada,42461280.000000,0.001544,None,2.0,1.997,2.0
16.258068,4342,1,bajada,42463740.000000,0.001544,None,2.0,1.996,2.0
16.324781,4343,1,bajada,42456128.000000,0.001543,None,2.0,1.996,2.0
16.358190,4344,1,bajada,42451772.000000,0.001544,None,2.0,1.997,2.0
16.408105,4345,1,bajada,42450616.000000,0.001543,None,2.0,1.996,2.0
16.457987,4346,1,bajada,42456128.000000,0.001543,None,2.0,1.996,2.0
16.541140,4347,1,bajada,42454836.000000,0.001543,None,2.0,1.996,2.0
16.624773,4348,1,bajada,42450880.000000,0.001542,None,2.0,1.996,2.0
16.714141,4349,1,bajada,42450412.000000,0.001543,None,2.0,1.996,2.0
16.791350,4350,1,bajada,42442592.000000,0.001542,None,2.0,1.996,2.0
16.864167,4351,1,bajada,42437628.000000,0.001542,None,2.0,1.996,2.0
16.941326,4352,1,bajada,42436580.000000,0.001543,None,2.0,1.996,2.0
16.983937,4353,1,bajada,42433384.000000,0.001542,None,2.0,1.997,2.0
17.041086,4354,1,bajada,42435572.000000,0.001543,None,2.0,1.996,2.0
17.124644,4355,1,bajada,42438588.000000,0.001542,None,1.996,2.0,2.0
17.214056,4356,1,bajada,42442064.000000,0.001543,None,1.996,2.0,2.0
17.241221,4357,1,bajada,42451900.000000,0.001543,None,2.0,1.996,2.0
17.340901,4358,1,bajada,42437596.000000,0.001543,None,2.0,1.996,2.0
17.407435,4359,1,bajada,42429044.000000,0.001543,None,2.0,1.996,2.0
17.457692,4360,1,bajada,42429700.000000,0.001542,None,1.996,2.0,2.0
17.514126,4361,1,bajada,42430188.000000,0.001542,None,2.0,1.996,2.0
17.557863,4362,1,bajada,42429552.000000,0.001542,None,2.0,1.996,2.0
17.607999,4363,1,bajada,42420484.000000,0.001541,None,1.996,2.0,2.0
17.694656,4364,1,bajada,42398692.000000,0.001541,None,1.996,2.0,2.0
17.774419,4365,1,bajada,42385104.000000,0.001541,None,1.997,2.0,2.0
17.824069,4366,1,bajada,42373448.000000,0.001540,None,2.0,1.996,2.0
17.913976,4367,1,bajada,42382536.000000,0.001541,None,2.0,1.996,2.0
18.013954,4368,1,bajada,42384848.000000,0.001541,None,2.0,1.996,2.0
18.124494,4369,1,bajada,42387104.000000,0.001540,None,2.0,1.996,2.0
18.190752,4370,1,bajada,42396616.000000,0.001542,None,2.0,1.996,2.0
18.240616,4371,1,bajada,42411608.000000,0.001542,None,2.0,1.996,2.0
18.307517,4372,1,bajada,42415104.000000,0.001542,None,2.0,1.996,2.0
18.357775,4373,1,bajada,42407064.000000,0.001542,None,2.0,1.996,2.0
18.390927,4374,1,bajada,42401344.000000,0.001541,None,2.0,1.996,2.0
18.457897,4375,1,bajada,42393440.000000,0.001541,None,2.0,1.996,2.0
18.523914,4376,1,bajada,42392528.000000,0.001541,None,2.0,1.996,2.0
18.607810,4377,1,bajada,42356472.000000,0.001537,None,2.0,1.996,2.0
18.713843,4378,1,bajada,42380956.000000,0.001541,None,2.0,1.996,2.0
18.757539,4379,1,bajada,42380496.000000,0.001541,None,2.0,1.996,2.0
18.807688,4380,1,bajada,42379408.000000,0.001541,None,2.0,1.996,2.0
18.863747,4381,1,bajada,42372344.000000,0.001540,None,2.0,1.996,2.0
18.924164,4382,1,bajada,42372440.000000,0.001541,None,2.0,1.996,2.0
18.968645,4383,1,bajada,42382496.000000,0.001541,None,2.0,1.996,2.0
19.024126,4384,1,bajada,42378960.000000,0.001541,None,2.0,1.996,2.0
19.140756,4385,1,bajada,42446140.000000,0.001543,None,2.0,1.996,2.0
19.190878,4386,1,bajada,42443440.000000,0.001542,None,2.0,1.996,2.0
19.240956,4387,1,bajada,42425812.000000,0.001542,None,2.0,1.996,2.0
19.323938,4388,1,bajada,42392912.000000,0.001541,None,2.0,1.996,2.0
19.390368,4389,1,bajada,42384960.000000,0.001541,None,2.0,1.996,2.0
19.463826,4390,1,bajada,42310992.000000,0.001538,None,2.0,1.996,2.0
19.563730,4391,1,bajada,42356020.000000,0.001540,None,2.0,1.996,2.0
19.657039,4392,1,bajada,42375080.000000,0.001541,None,2.0,1.996,2.0
19.720689,4393,1,bajada,42379836.000000,0.001540,None,2.0,1.996,2.0
19.805523,4394,1,bajada,42374704.000000,0.001540,None,1.996,2.0,2.0
19.863556,4395,1,bajada,42371968.000000,0.001540,None,2.0,1.996,2.0
19.940632,4396,1,bajada,42359720.000000,0.001541,None,2.0,1.996,2.0
0.042696,4398,1,bajada,-69984720.000000,-0.002545,None,1.0,0.998,1.0
0.091995,4399,1,bajada,-69986504.000000,-0.002546,None,1.0,0.998,1.0
0.141925,4400,1,bajada,-69995920.000000,-0.002546,None,1.0,0.998,1.0
0.241646,4401,1,bajada,-69989240.000000,-0.002545,None,1.0,0.998,1.0
0.347440,4402,1,bajada,-69987232.000000,-0.002545,None,1.0,0.998,1.0
0.410091,4403,1,bajada,-69986672.000000,-0.002544,None,1.0,0.998,1.0
0.471659,4404,1,bajada,-69983512.000000,-0.002545,None,1.0,0.998,1.0
0.526270,4405,1,bajada,-69991464.000000,-0.002546,None,1.0,0.998,1.0
0.573274,4406,1,bajada,-69994448.000000,-0.002545,None,1.0,0.998,1.0
0.620274,4407,1,bajada,-69991976.000000,-0.002546,None,1.0,0.998,1.0
0.667878,4408,1,bajada,-70006784.000000,-0.002546,None,1.0,0.998,1.0
0.729931,4409,1,bajada,-70011344.000000,-0.002546,None,1.0,0.998,1.0
0.781174,4410,1,bajada,-70002048.000000,-0.002546,None,1.0,0.998,1.0
0.826774,4411,1,bajada,-69997488.000000,-0.002546,None,1.0,0.998,1.0
0.890131,4412,1,bajada,-69995912.000000,-0.002546,None,1.0,0.998,1.0
0.939229,4413,1,bajada,-70001176.000000,-0.002546,None,1.0,0.998,1.0
0.984792,4414,1,bajada,-70010632.000000,-0.002547,None,1.0,0.998,1.0
1.034582,4415,1,bajada,-70018176.000000,-0.002547,None,0.998,1.0,1.0
1.099463,4416,1,bajada,-70010976.000000,-0.002546,None,1.0,0.998,1.0
1.145555,4417,1,bajada,-70005104.000000,-0.002546,None,1.0,0.998,1.0
1.181362,4418,1,bajada,-70025528.000000,-0.002548,None,1.0,0.998,1.0
1.261123,4419,1,bajada,-70020824.000000,-0.002545,None,1.0,0.998,1.0
1.293139,4420,1,bajada,-69998608.000000,-0.002546,None,1.0,0.998,1.0
1.341268,4421,1,bajada,-70004032.000000,-0.002546,None,1.0,0.998,1.0
1.491221,4422,1,bajada,-70020240.000000,-0.002546,None,1.0,0.998,1.0
1.574956,4423,1,bajada,-70021584.000000,-0.002546,None,1.0,0.998,1.0
1.658294,4424,1,bajada,-70022992.000000,-0.002547,None,1.0,0.998,1.0
1.724256,4425,1,bajada,-70020536.000000,-0.002546,None,1.0,0.998,1.0
1.791195,4426,1,bajada,-70000464.000000,-0.002546,None,1.0,0.998,1.0
1.891575,4427,1,bajada,-69999760.000000,-0.002546,None,1.0,0.998,1.0
1.991839,4428,1,bajada,-70006112.000000,-0.002546,None,1.0,0.999,1.0
2.025209,4429,1,bajada,-70018808.000000,-0.002547,None,1.0,0.998,1.0
2.075327,4430,1,bajada,-70023504.000000,-0.002547,None,1.0,0.998,1.0
2.141858,4431,1,bajada,-70022096.000000,-0.002547,None,1.0,0.998,1.0
2.195545,4432,1,bajada,-70030688.000000,-0.002547,None,1.0,0.998,1.0
2.234422,4433,1,bajada,-70026888.000000,-0.002546,None,1.0,0.998,1.0
2.295795,4434,1,bajada,-70010976.000000,-0.002546,None,1.0,0.998,1.0
2.344899,4435,1,bajada,-70002936.000000,-0.002546,None,1.0,0.998,1.0
2.394045,4436,1,bajada,-69999488.000000,-0.002546,None,1.0,0.998,1.0
2.441898,4437,1,bajada,-70003600.000000,-0.002546,None,1.0,0.998,1.0
2.502077,4438,1,bajada,-70012360.000000,-0.002546,None,1.0,0.998,1.0
2.550463,4439,1,bajada,-70010768.000000,-0.002546,None,1.0,0.998,1.0
2.592072,4440,1,bajada,-70011536.000000,-0.002546,None,1.0,0.998,1.0
2.642075,4441,1,bajada,-70018752.000000,-0.002547,None,1.0,0.998,1.0
2.724796,4442,1,bajada,-70019248.000000,-0.002546,None,1.0,0.998,1.0
2.808168,4443,1,bajada,-70016640.000000,-0.002546,None,1.0,0.998,1.0
2.874670,4444,1,bajada,-70025920.000000,-0.002547,None,1.0,0.998,1.0
2.970337,4445,1,bajada,-70016232.000000,-0.002546,None,1.0,0.997,1.0
3.019570,4446,1,bajada,-70016504.000000,-0.002547,None,1.0,0.998,1.0
3.080714,4447,1,bajada,-70033816.000000,-0.002548,None,1.0,0.998,1.0
3.230779,4448,1,bajada,-70069992.000000,-0.002549,None,1.0,0.998,1.0
3.442235,4449,1,bajada,-70047144.000000,-0.002547,None,1.0,0.998,1.0
3.484537,4450,1,bajada,-70085088.000000,-0.002547,None,1.0,0.998,1.0
3.543727,4451,1,bajada,-70084264.000000,-0.002547,None,1.0,0.998,1.0
3.612616,4452,1,bajada,-69999992.000000,-0.002546,None,1.0,0.998,1.0
3.691681,4453,1,bajada,-70003696.000000,-0.002546,None,1.0,0.998,1.0
3.741343,4454,1,bajada,-70013344.000000,-0.002547,None,1.0,0.998,1.0
3.791759,4455,1,bajada,-70020544.000000,-0.002547,None,1.0,0.998,1.0
3.841164,4456,1,bajada,-70020256.000000,-0.002547,None,1.0,0.997,1.0
3.891327,4457,1,bajada,-70025344.000000,-0.002547,None,1.0,0.998,1.0
3.991584,4458,1,bajada,-70179648.000000,-0.002551,None,1.0,0.998,1.0
4.057670,4459,1,bajada,-70170832.000000,-0.002547,None,1.0,0.998,1.0
4.107962,4460,1,bajada,-70008472.000000,-0.002545,None,0.998,1.0,1.0
4.191170,4461,1,bajada,-70007360.000000,-0.002546,None,1.0,0.998,1.0
4.291608,4462,1,bajada,-70022576.000000,-0.002546,None,1.0,0.998,1.0
4.374521,4463,1,bajada,-70031752.000000,-0.002547,None,1.0,0.998,1.0
4.418670,4464,1,bajada,-70024512.000000,-0.002547,None,0.998,1.0,1.0
4.489604,4465,1,bajada,-70029272.000000,-0.002549,None,1.0,0.997,1.0
4.567440,4466,1,bajada,-70084288.000000,-0.002546,None,1.0,0.997,1.0
4.640924,4467,1,bajada,-70005544.000000,-0.002546,None,1.0,0.997,1.0
4.691046,4468,1,bajada,-70010768.000000,-0.002547,None,1.0,0.998,1.0
4.741344,4469,1,bajada,-70021712.000000,-0.002547,None,1.0,0.998,1.0
4.791420,4470,1,bajada,-70029080.000000,-0.002548,None,1.0,0.998,1.0
4.841224,4471,1,bajada,-70030064.000000,-0.002547,None,1.0,0.998,1.0
4.891472,4472,1,bajada,-70029832.000000,-0.002547,None,1.0,0.998,1.0
4.941305,4473,1,bajada,-70031928.000000,-0.002546,None,1.0,0.997,1.0
4.997742,4474,1,bajada,-70138272.000000,-0.002554,None,1.0,0.998,1.0
5.040387,4475,1,bajada,-70140384.000000,-0.002548,None,1.0,0.998,1.0
5.091268,4476,1,bajada,-70019648.000000,-0.002546,None,1.0,0.998,1.0
5.161339,4477,1,bajada,-70006960.000000,-0.002546,None,1.0,0.998,1.0
5.207251,4478,1,bajada,-70017288.000000,-0.002547,None,1.0,0.998,1.0
5.261727,4479,1,bajada,-70024400.000000,-0.002546,None,1.0,0.997,1.0
5.340968,4480,1,bajada,-70040064.000000,-0.002547,None,1.0,0.997,1.0
5.423875,4481,1,bajada,-70044080.000000,-0.002547,None,1.0,0.997,1.0
5.491520,4482,1,bajada,-70175496.000000,-0.002549,None,1.0,0.998,1.0
5.574245,4483,1,bajada,-70164832.000000,-0.002547,None,1.0,0.998,1.0
5.624276,4484,1,bajada,-70007976.000000,-0.002546,None,1.0,0.998,1.0
5.674055,4485,1,bajada,-70007056.000000,-0.002546,None,1.0,0.997,1.0
5.740907,4486,1,bajada,-70016992.000000,-0.002547,None,1.0,0.997,1.0
5.790951,4487,1,bajada,-70031816.000000,-0.002547,None,1.0,0.998,1.0
5.840853,4488,1,bajada,-70043152.000000,-0.002547,None,1.0,0.998,1.0
5.890109,4489,1,bajada,-70045552.000000,-0.002547,None,1.0,0.998,1.0
5.940104,4490,1,bajada,-70045784.000000,-0.002547,None,1.0,0.998,1.0
5.990070,4491,1,bajada,-70080296.000000,-0.002548,None,1.0,0.997,1.0
6.040636,4492,1,bajada,-70101872.000000,-0.002548,None,1.0,0.998,1.0
6.090753,4493,1,bajada,-70057488.000000,-0.002547,None,1.0,0.997,1.0
6.140829,4494,1,bajada,-70020768.000000,-0.002547,None,1.0,0.997,1.0
6.191123,4495,1,bajada,-70021672.000000,-0.002547,None,1.0,0.998,1.0
6.240885,4496,1,bajada,-70030744.000000,-0.002547,None,1.0,0.997,1.0
6.290916,4497,1,bajada,-70037648.000000,-0.002548,None,1.0,0.998,1.0
6.357708,4498,1,bajada,-70042424.000000,-0.002547,None,1.0,0.998,1.0
6.407731,4499,1,bajada,-70051480.000000,-0.002548,None,1.0,0.997,1.0
6.455115,4500,1,bajada,-70063640.000000,-0.002548,None,0.998,1.0,1.0
6.534881,4501,1,bajada,-70153576.000000,-0.002548,None,0.997,1.0,1.0
6.623406,4502,1,bajada,-70052064.000000,-0.002548,None,1.0,0.997,1.0
6.679715,4503,1,bajada,-70052928.000000,-0.002548,None,1.0,0.998,1.0
6.729815,4504,1,bajada,-70053944.000000,-0.002548,None,1.0,0.998,1.0
6.790111,4505,1,bajada,-70050688.000000,-0.002548,None,1.0,0.997,1.0
6.873803,4506,1,bajada,-70062656.000000,-0.002548,None,1.0,0.998,1.0
6.940342,4507,1,bajada,-70065400.000000,-0.002548,None,1.0,0.997,1.0
