Timestamp,Sample_Number,Raw_Data,Estimated_Frequency_Hz,TIVA_Voltage_Raw_V,TIVA_Voltage_Filtered_V,TIVA_Temperature_C
2025-10-21 11:11:42.418689,708,b'+\x00r\x81A+\x00r\x82B!0',20.60,0.007281,0.007282,21.30
2025-10-21 11:11:42.469192,709,b'+\x00r\x83A+\x00r\x82B!0',20.60,0.007283,0.007282,21.30
2025-10-21 11:11:42.519378,710,b'+\x00r\x83A+\x00r\x83B!0',20.60,0.007283,0.007283,21.30
2025-10-21 11:11:42.569743,711,b'+\x00r\x82A+\x00r\x83B!0',20.60,0.007282,0.007283,21.30
2025-10-21 11:11:42.619832,712,b'+\x00r\x84A+\x00r\x83B!1',20.59,0.007284,0.007283,21.31
2025-10-21 11:11:42.669755,713,b'+\x00r\x87A+\x00r\x83B!1',20.59,0.007287,0.007283,21.31
2025-10-21 11:11:42.719928,714,b'+\x00r\x83A+\x00r\x83B!0',20.59,0.007283,0.007283,21.30
2025-10-21 11:11:42.770283,715,b'+\x00r\x84A+\x00r\x83B!0',20.59,0.007284,0.007283,21.30
2025-10-21 11:11:42.820558,716,b'+\x00r\x87A+\x00r\x84B!0',20.59,0.007287,0.007284,21.30
2025-10-21 11:11:42.870787,717,b'+\x00r\x85A+\x00r\x84B!0',20.59,0.007285,0.007284,21.30
2025-10-21 11:11:42.921474,718,b'+\x00r\x87A+\x00r\x84B!0',20.59,0.007287,0.007284,21.30
2025-10-21 11:11:42.971766,719,b'+\x00r\x90A+\x00r\x85B!0',20.59,0.007290,0.007285,21.30
2025-10-21 11:11:43.021649,720,b'+\x00r\x87A+\x00r\x85B!1',20.59,0.007287,0.007285,21.31
2025-10-21 11:11:43.072071,721,b'+\x00r\x85A+\x00r\x85B!1',20.59,0.007285,0.007285,21.31
2025-10-21 11:11:43.122228,722,b'+\x00r\x84A+\x00r\x85B!0',20.58,0.007284,0.007285,21.30
2025-10-21 11:11:43.172477,723,b'+\x00r\x83A+\x00r\x85B!0',20.58,0.007283,0.007285,21.30
2025-10-21 11:11:43.222857,724,b'+\x00r\x85A+\x00r\x85B!1',20.58,0.007285,0.007285,21.31
2025-10-21 11:11:43.273128,725,b'+\x00r\x87A+\x00r\x85B!1',20.58,0.007287,0.007285,21.31
2025-10-21 11:11:43.323328,726,b'+\x00r\x84A+\x00r\x85B!0',20.58,0.007284,0.007285,21.30
2025-10-21 11:11:43.373938,727,b'+\x00r\x83A+\x00r\x85B!0',20.58,0.007283,0.007285,21.30
2025-10-21 11:11:43.423835,728,b'+\x00r\x83A+\x00r\x84B!0',20.58,0.007283,0.007284,21.30
2025-10-21 11:11:43.474169,729,b'+\x00r\x81A+\x00r\x84B!0',20.58,0.007281,0.007284,21.30
2025-10-21 11:11:43.524468,730,b'+\x00r\x84A+\x00r\x84B!1',20.58,0.007284,0.007284,21.31
2025-10-21 11:11:43.575306,731,b'+\x00r\x87A+\x00r\x84B!1',20.58,0.007287,0.007284,21.31
2025-10-21 11:11:43.624948,732,b'+\x00r\x83A+\x00r\x84B!0',20.58,0.007283,0.007284,21.30
2025-10-21 11:11:43.675663,733,b'+\x00r\x82A+\x00r\x84B!0',20.57,0.007282,0.007284,21.30
2025-10-21 11:11:43.725892,734,b'+\x00r\x82A+\x00r\x84B!0',20.57,0.007282,0.007284,21.30
2025-10-21 11:11:43.775835,735,b'+\x00r\x80A+\x00r\x83B!0',20.57,0.007280,0.007283,21.30
2025-10-21 11:11:43.826086,736,b'+\x00r\x82A+\x00r\x83B!1',20.57,0.007282,0.007283,21.31
2025-10-21 11:11:43.876329,737,b'+\x00r\x84A+\x00r\x83B!1',20.57,0.007284,0.007283,21.31
2025-10-21 11:11:43.926592,738,b'+\x00r\x83A+\x00r\x83B!1',20.57,0.007283,0.007283,21.31
2025-10-21 11:11:43.977266,739,b'+\x00ryA+\x00r\x83B!1',20.57,0.007279,0.007283,21.31
2025-10-21 11:11:44.027160,740,b'+\x00rxA+\x00r\x83B!1',20.57,0.007278,0.007283,21.31
2025-10-21 11:11:44.077774,741,b'+\x00ryA+\x00r\x82B!1',20.57,0.007279,0.007282,21.31
2025-10-21 11:11:44.128163,742,b'+\x00rwA+\x00r\x82B!0',20.57,0.007277,0.007282,21.30
2025-10-21 11:11:44.178077,743,b'+\x00rwA+\x00r\x81B!0',20.56,0.007277,0.007281,21.30
2025-10-21 11:11:44.228635,744,b'+\x00r\x81A+\x00r\x81B!0',20.56,0.007281,0.007281,21.30
2025-10-21 11:11:44.278646,745,b'+\x00ryA+\x00r\x81B!0',20.56,0.007279,0.007281,21.30
2025-10-21 11:11:44.329226,746,b'+\x00rxA+\x00r\x81B!1',20.56,0.007278,0.007281,21.31
2025-10-21 11:11:44.379476,747,b'+\x00r\x80A+\x00r\x81B!1',20.56,0.007280,0.007281,21.31
2025-10-21 11:11:44.429782,748,b'+\x00r\x80A+\x00r\x81B!0',20.56,0.007280,0.007281,21.30
2025-10-21 11:11:44.479656,749,b'+\x00r\x81A+\x00r\x81B!0',20.56,0.007281,0.007281,21.30
2025-10-21 11:11:44.529942,750,b'+\x00r\x82A+\x00r\x81B!1',20.56,0.007282,0.007281,21.31
2025-10-21 11:11:44.580796,751,b'+\x00ryA+\x00r\x81B!1',20.56,0.007279,0.007281,21.31
2025-10-21 11:11:44.630829,752,b'+\x00r\x82A+\x00r\x81B!0',20.56,0.007282,0.007281,21.30
2025-10-21 11:11:44.681150,753,b'+\x00r\x83A+\x00r\x81B!0',20.56,0.007283,0.007281,21.30
2025-10-21 11:11:44.731066,754,b'+\x00r\x80A+\x00r\x81B!0',20.55,0.007280,0.007281,21.30
2025-10-21 11:11:44.781704,755,b'+\x00r\x83A+\x00r\x81B!0',20.55,0.007283,0.007281,21.30
2025-10-21 11:11:44.831616,756,b'+\x00r\x84A+\x00r\x81B!0',20.55,0.007284,0.007281,21.30
2025-10-21 11:11:44.881892,757,b'+\x00ryA+\x00r\x81B!0',20.55,0.007279,0.007281,21.30
2025-10-21 11:11:44.932408,758,b'+\x00r\x80A+\x00r\x81B!1',20.55,0.007280,0.007281,21.31
2025-10-21 11:11:44.982424,759,b'+\x00r\x81A+\x00r\x81B!1',20.55,0.007281,0.007281,21.31
2025-10-21 11:11:45.032943,760,b'+\x00rwA+\x00r\x81B!1',20.55,0.007277,0.007281,21.31
2025-10-21 11:11:45.083362,761,b'+\x00r\x81A+\x00r\x81B!1',20.55,0.007281,0.007281,21.31
2025-10-21 11:11:45.133249,762,b'+\x00r\x84A+\x00r\x81B!1',20.55,0.007284,0.007281,21.31
2025-10-21 11:11:45.183450,763,b'+\x00r\x83A+\x00r\x81B!1',20.55,0.007283,0.007281,21.31
2025-10-21 11:11:45.233751,764,b'+\x00r\x84A+\x00r\x81B!1',20.55,0.007284,0.007281,21.31
2025-10-21 11:11:45.283999,765,b'+\x00r\x83A+\x00r\x82B!1',20.54,0.007283,0.007282,21.31
2025-10-21 11:11:45.334530,766,b'+\x00r\x82A+\x00r\x82B!1',20.54,0.007282,0.007282,21.31
2025-10-21 11:11:45.384907,767,b'+\x00r\x85A+\x00r\x82B!1',20.54,0.007285,0.007282,21.31
2025-10-21 11:11:45.435005,768,b'+\x00r\x86A+\x00r\x82B!0',20.54,0.007286,0.007282,21.30
2025-10-21 11:11:45.485257,769,b'+\x00r\x85A+\x00r\x83B!0',20.54,0.007285,0.007283,21.30
2025-10-21 11:11:45.535531,770,b'+\x00r\x84A+\x00r\x83B!1',20.54,0.007284,0.007283,21.31
2025-10-21 11:11:45.585878,771,b'+\x00r\x83A+\x00r\x83B!1',20.54,0.007283,0.007283,21.31
2025-10-21 11:11:45.636396,772,b'+\x00r\x85A+\x00r\x83B!1',20.54,0.007285,0.007283,21.31
2025-10-21 11:11:45.686228,773,b'+\x00r\x86A+\x00r\x83B!1',20.54,0.007286,0.007283,21.31
2025-10-21 11:11:45.736720,774,b'+\x00r\x86A+\x00r\x84B!1',20.54,0.007286,0.007284,21.31
2025-10-21 11:11:45.786858,775,b'+\x00r\x88A+\x00r\x84B!1',20.54,0.007288,0.007284,21.31
2025-10-21 11:11:45.837142,776,b'+\x00r\x87A+\x00r\x84B!1',20.53,0.007287,0.007284,21.31
2025-10-21 11:11:45.887794,777,b'+\x00r\x86A+\x00r\x84B!1',20.53,0.007286,0.007284,21.31
2025-10-21 11:11:45.937677,778,b'+\x00r\x81A+\x00r\x84B!1',20.53,0.007281,0.007284,21.31
2025-10-21 11:11:45.988340,779,b'+\x00r\x80A+\x00r\x84B!1',20.53,0.007280,0.007284,21.31
2025-10-21 11:11:46.038697,780,b'+\x00r\x84A+\x00r\x84B!1',20.53,0.007284,0.007284,21.31
2025-10-21 11:11:46.088655,781,b'+\x00r\x83A+\x00r\x84B!1',20.53,0.007283,0.007284,21.31
2025-10-21 11:11:46.138777,782,b'+\x00r\x85A+\x00r\x84B!1',20.53,0.007285,0.007284,21.31
2025-10-21 11:11:46.189428,783,b'+\x00r\x90A+\x00r\x84B!1',20.53,0.007290,0.007284,21.31
2025-10-21 11:11:46.239327,784,b'+\x00r\x88A+\x00r\x85B!1',20.53,0.007288,0.007285,21.31
2025-10-21 11:11:46.289981,785,b'+\x00r\x85A+\x00r\x85B!1',20.53,0.007285,0.007285,21.31
2025-10-21 11:11:46.339843,786,b'+\x00r\x84A+\x00r\x85B!1',20.53,0.007284,0.007285,21.31
2025-10-21 11:11:46.390524,787,b'+\x00r\x83A+\x00r\x84B!1',20.53,0.007283,0.007284,21.31
2025-10-21 11:11:46.440808,788,b'+\x00r\x85A+\x00r\x85B!1',20.52,0.007285,0.007285,21.31
2025-10-21 11:11:46.490667,789,b'+\x00r\x88A+\x00r\x85B!1',20.52,0.007288,0.007285,21.31
2025-10-21 11:11:46.540905,790,b'+\x00r\x86A+\x00r\x85B!1',20.52,0.007286,0.007285,21.31
2025-10-21 11:11:46.591807,791,b'+\x00r\x84A+\x00r\x85B!1',20.52,0.007284,0.007285,21.31
2025-10-21 11:11:46.641890,792,b'+\x00r\x82A+\x00r\x85B!1',20.52,0.007282,0.007285,21.31
2025-10-21 11:11:46.691777,793,b'+\x00r\x81A+\x00r\x84B!1',20.52,0.007281,0.007284,21.31
2025-10-21 11:11:46.742468,794,b'+\x00r\x85A+\x00r\x84B!1',20.52,0.007285,0.007284,21.31
2025-10-21 11:11:46.792346,795,b'+\x00r\x87A+\x00r\x84B!1',20.52,0.007287,0.007284,21.31
2025-10-21 11:11:46.842675,796,b'+\x00r\x84A+\x00r\x84B!1',20.52,0.007284,0.007284,21.31
2025-10-21 11:11:46.893324,797,b'+\x00r\x83A+\x00r\x84B!1',20.52,0.007283,0.007284,21.31
2025-10-21 11:11:46.943524,798,b'+\x00r\x82A+\x00r\x84B!1',20.52,0.007282,0.007284,21.31
2025-10-21 11:11:46.993811,799,b'+\x00r\x80A+\x00r\x84B!1',20.52,0.007280,0.007284,21.31
2025-10-21 11:11:47.043795,800,b'+\x00r\x83A+\x00r\x84B!1',20.51,0.007283,0.007284,21.31
2025-10-21 11:11:47.094278,801,b'+\x00r\x84A+\x00r\x84B!1',20.51,0.007284,0.007284,21.31
2025-10-21 11:11:47.144668,802,b'+\x00r\x82A+\x00r\x84B!1',20.51,0.007282,0.007284,21.31
2025-10-21 11:11:47.194506,803,b'+\x00r\x83A+\x00r\x83B!1',20.51,0.007283,0.007283,21.31
2025-10-21 11:11:47.244767,804,b'+\x00r\x81A+\x00r\x83B!1',20.51,0.007281,0.007283,21.31
2025-10-21 11:11:47.295485,805,b'+\x00rwA+\x00r\x83B!1',20.51,0.007277,0.007283,21.31
2025-10-21 11:11:47.345426,806,b'+\x00ryA+\x00r\x82B!1',20.51,0.007279,0.007282,21.31
2025-10-21 11:11:47.395617,807,b'+\x00r\x81A+\x00r\x82B!1',20.51,0.007281,0.007282,21.31
2025-10-21 11:11:47.446318,808,b'+\x00rwA+\x00r\x82B!1',20.51,0.007277,0.007282,21.31
2025-10-21 11:11:47.496602,809,b'+\x00rxA+\x00r\x81B!1',20.51,0.007278,0.007281,21.31
2025-10-21 11:11:47.546446,810,b'+\x00rxA+\x00r\x81B!1',20.51,0.007278,0.007281,21.31
2025-10-21 11:11:47.597338,811,b'+\x00rvA+\x00r\x81B!1',20.51,0.007276,0.007281,21.31
2025-10-21 11:11:47.647460,812,b'+\x00ryA+\x00r\x80B!1',20.51,0.007279,0.007280,21.31
2025-10-21 11:11:47.697478,813,b'+\x00r\x82A+\x00r\x81B!1',20.50,0.007282,0.007281,21.31
2025-10-21 11:11:47.747729,814,b'+\x00r\x83A+\x00r\x81B!1',20.50,0.007283,0.007281,21.31
2025-10-21 11:11:47.797969,815,b'+\x00r\x81A+\x00r\x81B!1',20.50,0.007281,0.007281,21.31
2025-10-21 11:11:47.848659,816,b'+\x00rxA+\x00r\x81B!1',20.50,0.007278,0.007281,21.31
2025-10-21 11:11:47.898672,817,b'+\x00rxA+\x00r\x80B!1',20.50,0.007278,0.007280,21.31
2025-10-21 11:11:47.949010,818,b'+\x00r\x81A+\x00r\x80B!1',20.50,0.007281,0.007280,21.31
2025-10-21 11:11:47.999125,819,b'+\x00r\x83A+\x00r\x81B!1',20.50,0.007283,0.007281,21.31
2025-10-21 11:11:48.049214,820,b'+\x00r\x82A+\x00r\x81B!1',20.50,0.007282,0.007281,21.31
2025-10-21 11:11:48.100091,821,b'+\x00r\x82A+\x00r\x81B!1',20.50,0.007282,0.007281,21.31
2025-10-21 11:11:48.150088,822,b'+\x00ryA+\x00r\x81B!1',20.50,0.007279,0.007281,21.31
2025-10-21 11:11:48.200522,823,b'+\x00r\x81A+\x00r\x81B!1',20.50,0.007281,0.007281,21.31
2025-10-21 11:11:48.250395,824,b'+\x00r\x82A+\x00r\x81B!1',20.50,0.007282,0.007281,21.31
2025-10-21 11:11:48.301015,825,b'+\x00r\x83A+\x00r\x81B!1',20.50,0.007283,0.007281,21.31
2025-10-21 11:11:48.351398,826,b'+\x00r\x83A+\x00r\x81B!1',20.49,0.007283,0.007281,21.31
2025-10-21 11:11:48.401303,827,b'+\x00r\x82A+\x00r\x81B!1',20.49,0.007282,0.007281,21.31
2025-10-21 11:11:48.451817,828,b'+\x00r\x81A+\x00r\x81B!1',20.49,0.007281,0.007281,21.31
2025-10-21 11:11:48.501806,829,b'+\x00r\x81A+\x00r\x81B!1',20.49,0.007281,0.007281,21.31
2025-10-21 11:11:48.552004,830,b'+\x00r\x82A+\x00r\x81B!1',20.49,0.007282,0.007281,21.31
2025-10-21 11:11:48.602725,831,b'+\x00r\x87A+\x00r\x82B!1',20.49,0.007287,0.007282,21.31
2025-10-21 11:11:48.652953,832,b'+\x00r\x88A+\x00r\x82B!1',20.49,0.007288,0.007282,21.31
2025-10-21 11:11:48.703001,833,b'+\x00r\x83A+\x00r\x83B!1',20.49,0.007283,0.007283,21.31
2025-10-21 11:11:48.753130,834,b'+\x00r\x82A+\x00r\x82B!1',20.49,0.007282,0.007282,21.31
2025-10-21 11:11:48.803490,835,b'+\x00r\x82A+\x00r\x82B!1',20.49,0.007282,0.007282,21.31
2025-10-21 11:11:48.853665,836,b'+\x00r\x82A+\x00r\x82B!1',20.49,0.007282,0.007282,21.31
2025-10-21 11:11:48.904362,837,b'+\x00r\x85A+\x00r\x83B!1',20.49,0.007285,0.007283,21.31
2025-10-21 11:11:48.954412,838,b'+\x00r\x88A+\x00r\x83B!1',20.49,0.007288,0.007283,21.31
2025-10-21 11:11:49.004455,839,b'+\x00r\x85A+\x00r\x83B!1',20.48,0.007285,0.007283,21.31
2025-10-21 11:11:49.055136,840,b'+\x00r\x85A+\x00r\x83B!1',20.48,0.007285,0.007283,21.31
2025-10-21 11:11:49.105690,841,b'+\x00r\x85A+\x00r\x84B!1',20.48,0.007285,0.007284,21.31
2025-10-21 11:11:49.155665,842,b'+\x00r\x82A+\x00r\x83B!1',20.48,0.007282,0.007283,21.31
2025-10-21 11:11:49.205588,843,b'+\x00r\x86A+\x00r\x84B!1',20.48,0.007286,0.007284,21.31
2025-10-21 11:11:49.256238,844,b'+\x00r\x89A+\x00r\x84B!1',20.48,0.007289,0.007284,21.31
2025-10-21 11:11:49.306431,845,b'+\x00r\x88A+\x00r\x84B!1',20.48,0.007288,0.007284,21.31
2025-10-21 11:11:49.356544,846,b'+\x00r\x87A+\x00r\x85B!1',20.48,0.007287,0.007285,21.31
2025-10-21 11:11:49.406684,847,b'+\x00r\x84A+\x00r\x85B!1',20.48,0.007284,0.007285,21.31
2025-10-21 11:11:49.457088,848,b'+\x00r\x84A+\x00r\x85B!1',20.48,0.007284,0.007285,21.31
2025-10-21 11:11:49.507247,849,b'+\x00r\x83A+\x00r\x84B!1',20.48,0.007283,0.007284,21.31
2025-10-21 11:11:49.557666,850,b'+\x00r\x83A+\x00r\x84B!1',20.48,0.007283,0.007284,21.31
2025-10-21 11:11:49.608041,851,b'+\x00r\x88A+\x00r\x85B!1',20.48,0.007288,0.007285,21.31
2025-10-21 11:11:49.658189,852,b'+\x00r\x89A+\x00r\x85B!1',20.48,0.007289,0.007285,21.31
2025-10-21 11:11:49.708507,853,b'+\x00r\x90A+\x00r\x85B!1',20.47,0.007290,0.007285,21.31
2025-10-21 11:11:49.758611,854,b'+\x00r\x87A+\x00r\x86B!1',20.47,0.007287,0.007286,21.31
2025-10-21 11:11:49.809276,855,b'+\x00r\x82A+\x00r\x85B!1',20.47,0.007282,0.007285,21.31
2025-10-21 11:11:49.859269,856,b'+\x00r\x83A+\x00r\x85B!1',20.47,0.007283,0.007285,21.31
2025-10-21 11:11:49.909430,857,b'+\x00r\x84A+\x00r\x85B!1',20.47,0.007284,0.007285,21.31
2025-10-21 11:11:49.959708,858,b'+\x00r\x85A+\x00r\x85B!1',20.47,0.007285,0.007285,21.31
2025-10-21 11:11:50.010103,859,b'+\x00r\x86A+\x00r\x85B!1',20.47,0.007286,0.007285,21.31
2025-10-21 11:11:50.060648,860,b'+\x00r\x84A+\x00r\x85B!1',20.47,0.007284,0.007285,21.31
2025-10-21 11:11:50.110777,861,b'+\x00r\x82A+\x00r\x85B!1',20.47,0.007282,0.007285,21.31
2025-10-21 11:11:50.161198,862,b'+\x00r\x84A+\x00r\x85B!1',20.47,0.007284,0.007285,21.31
2025-10-21 11:11:50.211089,863,b'+\x00r\x86A+\x00r\x85B!1',20.47,0.007286,0.007285,21.31
2025-10-21 11:11:50.261338,864,b'+\x00r\x84A+\x00r\x85B!1',20.47,0.007284,0.007285,21.31
2025-10-21 11:11:50.311686,865,b'+\x00r\x85A+\x00r\x85B!1',20.47,0.007285,0.007285,21.31
2025-10-21 11:11:50.362365,866,b'+\x00r\x83A+\x00r\x84B!1',20.47,0.007283,0.007284,21.31
2025-10-21 11:11:50.412159,867,b'+\x00r\x80A+\x00r\x84B!1',20.47,0.007280,0.007284,21.31
2025-10-21 11:11:50.462726,868,b'+\x00r\x83A+\x00r\x84B!1',20.46,0.007283,0.007284,21.31
2025-10-21 11:11:50.512717,869,b'+\x00r\x83A+\x00r\x84B!1',20.46,0.007283,0.007284,21.31
2025-10-21 11:11:50.563145,870,b'+\x00r\x83A+\x00r\x84B!1',20.46,0.007283,0.007284,21.31
2025-10-21 11:11:50.613584,871,b'+\x00r\x85A+\x00r\x84B!1',20.46,0.007285,0.007284,21.31
2025-10-21 11:11:50.664498,872,b'+\x00ryA+\x00r\x83B!1',20.46,0.007279,0.007283,21.31
2025-10-21 11:11:50.713895,873,b'+\x00rvA+\x00r\x83B!1',20.46,0.007276,0.007283,21.31
2025-10-21 11:11:50.764299,874,b'+\x00rxA+\x00r\x82B!1',20.46,0.007278,0.007282,21.31
2025-10-21 11:11:50.814673,875,b'+\x00rxA+\x00r\x82B!1',20.46,0.007278,0.007282,21.31
2025-10-21 11:11:50.864784,876,b'+\x00ryA+\x00r\x82B!1',20.46,0.007279,0.007282,21.31
2025-10-21 11:11:50.915133,877,b'+\x00r\x82A+\x00r\x82B!1',20.46,0.007282,0.007282,21.31
2025-10-21 11:11:50.965590,878,b'+\x00ryA+\x00r\x81B!1',20.46,0.007279,0.007281,21.31
2025-10-21 11:11:51.015906,879,b'+\x00ryA+\x00r\x81B!1',20.46,0.007279,0.007281,21.31
2025-10-21 11:11:51.066175,880,b'+\x00r\x82A+\x00r\x81B!1',20.46,0.007282,0.007281,21.31
2025-10-21 11:11:51.116683,881,b'+\x00r\x80A+\x00r\x81B!2',20.46,0.007280,0.007281,21.32
2025-10-21 11:11:51.166640,882,b'+\x00r\x81A+\x00r\x81B!2',20.45,0.007281,0.007281,21.32
2025-10-21 11:11:51.217037,883,b'+\x00r\x85A+\x00r\x82B!1',20.45,0.007285,0.007282,21.31
2025-10-21 11:11:51.267420,884,b'+\x00r\x86A+\x00r\x82B!1',20.45,0.007286,0.007282,21.31
2025-10-21 11:11:51.317312,885,b'+\x00r\x83A+\x00r\x82B!2',20.45,0.007283,0.007282,21.32
2025-10-21 11:11:51.367842,886,b'+\x00r\x81A+\x00r\x82B!2',20.45,0.007281,0.007282,21.32
2025-10-21 11:11:51.417720,887,b'+\x00r\x81A+\x00r\x82B!1',20.45,0.007281,0.007282,21.31
2025-10-21 11:11:51.468380,888,b'+\x00r\x84A+\x00r\x82B!1',20.45,0.007284,0.007282,21.31
2025-10-21 11:11:51.518262,889,b'+\x00r\x85A+\x00r\x82B!1',20.45,0.007285,0.007282,21.31
2025-10-21 11:11:51.568966,890,b'+\x00r\x84A+\x00r\x83B!1',20.45,0.007284,0.007283,21.31
2025-10-21 11:11:51.619419,891,b'+\x00r\x82A+\x00r\x82B!2',20.45,0.007282,0.007282,21.32
2025-10-21 11:11:51.669510,892,b'+\x00r\x81A+\x00r\x82B!2',20.45,0.007281,0.007282,21.32
2025-10-21 11:11:51.719944,893,b'+\x00r\x85A+\x00r\x83B!2',20.45,0.007285,0.007283,21.32
2025-10-21 11:11:51.769788,894,b'+\x00r\x86A+\x00r\x83B!2',20.45,0.007286,0.007283,21.32
2025-10-21 11:11:51.820344,895,b'+\x00r\x86A+\x00r\x83B!2',20.45,0.007286,0.007283,21.32
2025-10-21 11:11:51.870286,896,b'+\x00r\x85A+\x00r\x83B!2',20.45,0.007285,0.007283,21.32
2025-10-21 11:11:51.920495,897,b'+\x00r\x83A+\x00r\x83B!2',20.45,0.007283,0.007283,21.32
2025-10-21 11:11:51.970739,898,b'+\x00r\x81A+\x00r\x83B!2',20.44,0.007281,0.007283,21.32
2025-10-21 11:11:52.021407,899,b'+\x00r\x84A+\x00r\x83B!1',20.44,0.007284,0.007283,21.31
2025-10-21 11:11:52.071416,900,b'+\x00r\x86A+\x00r\x83B!1',20.44,0.007286,0.007283,21.31
2025-10-21 11:11:52.121776,901,b'+\x00r\x86A+\x00r\x84B!1',20.44,0.007286,0.007284,21.31
2025-10-21 11:11:52.172238,902,b'+\x00r\x87A+\x00r\x84B!1',20.44,0.007287,0.007284,21.31
2025-10-21 11:11:52.222506,903,b'+\x00r\x84A+\x00r\x84B!1',20.44,0.007284,0.007284,21.31
2025-10-21 11:11:52.272923,904,b'+\x00r\x82A+\x00r\x84B!1',20.44,0.007282,0.007284,21.31
2025-10-21 11:11:52.322718,905,b'+\x00r\x83A+\x00r\x84B!2',20.44,0.007283,0.007284,21.32
2025-10-21 11:11:52.373044,906,b'+\x00r\x84A+\x00r\x84B!2',20.44,0.007284,0.007284,21.32
2025-10-21 11:11:52.423514,907,b'+\x00r\x84A+\x00r\x84B!2',20.44,0.007284,0.007284,21.32
2025-10-21 11:11:52.473865,908,b'+\x00r\x86A+\x00r\x84B!2',20.44,0.007286,0.007284,21.32
2025-10-21 11:11:52.523837,909,b'+\x00r\x85A+\x00r\x84B!2',20.44,0.007285,0.007284,21.32
2025-10-21 11:11:52.574065,910,b'+\x00r\x83A+\x00r\x84B!2',20.44,0.007283,0.007284,21.32
2025-10-21 11:11:52.624645,911,b'+\x00r\x86A+\x00r\x84B!2',20.44,0.007286,0.007284,21.32
2025-10-21 11:11:52.675377,912,b'+\x00r\x86A+\x00r\x84B!2',20.44,0.007286,0.007284,21.32
2025-10-21 11:11:52.724932,913,b'+\x00r\x88A+\x00r\x85B!2',20.44,0.007288,0.007285,21.32
2025-10-21 11:11:52.775570,914,b'+\x00r\x90A+\x00r\x85B!2',20.43,0.007290,0.007285,21.32
2025-10-21 11:11:52.825538,915,b'+\x00r\x84A+\x00r\x85B!2',20.43,0.007284,0.007285,21.32
2025-10-21 11:11:52.875691,916,b'+\x00r\x85A+\x00r\x85B!2',20.43,0.007285,0.007285,21.32
2025-10-21 11:11:52.926414,917,b'+\x00r\x85A+\x00r\x85B!2',20.43,0.007285,0.007285,21.32
2025-10-21 11:11:52.976664,918,b'+\x00r\x83A+\x00r\x85B!2',20.43,0.007283,0.007285,21.32
2025-10-21 11:11:53.026618,919,b'+\x00r\x85A+\x00r\x85B!2',20.43,0.007285,0.007285,21.32
2025-10-21 11:11:53.076850,920,b'+\x00r\x87A+\x00r\x85B!2',20.43,0.007287,0.007285,21.32
2025-10-21 11:11:53.127329,921,b'+\x00r\x84A+\x00r\x85B!2',20.43,0.007284,0.007285,21.32
2025-10-21 11:11:53.177894,922,b'+\x00r\x83A+\x00r\x85B!2',20.43,0.007283,0.007285,21.32
2025-10-21 11:11:53.227815,923,b'+\x00r\x85A+\x00r\x85B!2',20.43,0.007285,0.007285,21.32
2025-10-21 11:11:53.277895,924,b'+\x00r\x83A+\x00r\x85B!2',20.43,0.007283,0.007285,21.32
2025-10-21 11:11:53.328237,925,b'+\x00r\x84A+\x00r\x85B!2',20.43,0.007284,0.007285,21.32
2025-10-21 11:11:53.378501,926,b'+\x00r\x88A+\x00r\x85B!2',20.43,0.007288,0.007285,21.32
2025-10-21 11:11:53.428745,927,b'+\x00r\x86A+\x00r\x85B!2',20.43,0.007286,0.007285,21.32
2025-10-21 11:11:53.479439,928,b'+\x00r\x84A+\x00r\x85B!2',20.43,0.007284,0.007285,21.32
2025-10-21 11:11:53.529671,929,b'+\x00r\x85A+\x00r\x85B!2',20.43,0.007285,0.007285,21.32
2025-10-21 11:11:53.580102,930,b'+\x00r\x83A+\x00r\x85B!2',20.42,0.007283,0.007285,21.32
2025-10-21 11:11:53.630075,931,b'+\x00ryA+\x00r\x84B!2',20.42,0.007279,0.007284,21.32
2025-10-21 11:11:53.680623,932,b'+\x00r\x80A+\x00r\x84B!2',20.42,0.007280,0.007284,21.32
2025-10-21 11:11:53.730534,933,b'+\x00r\x81A+\x00r\x84B!2',20.42,0.007281,0.007284,21.32
2025-10-21 11:11:53.780749,934,b'+\x00rxA+\x00r\x83B!2',20.42,0.007278,0.007283,21.32
2025-10-21 11:11:53.830930,935,b'+\x00rwA+\x00r\x83B!2',20.42,0.007277,0.007283,21.32
2025-10-21 11:11:53.881195,936,b'+\x00r\x80A+\x00r\x82B!2',20.42,0.007280,0.007282,21.32
2025-10-21 11:11:53.931603,937,b'+\x00r\x80A+\x00r\x82B!2',20.42,0.007280,0.007282,21.32
2025-10-21 11:11:53.982073,938,b'+\x00rxA+\x00r\x82B!2',20.42,0.007278,0.007282,21.32
2025-10-21 11:11:54.032404,939,b'+\x00r\x80A+\x00r\x81B!2',20.42,0.007280,0.007281,21.32
2025-10-21 11:11:54.082727,940,b'+\x00ryA+\x00r\x81B!2',20.42,0.007279,0.007281,21.32
2025-10-21 11:11:54.133219,941,b'+\x00rxA+\x00r\x81B!2',20.42,0.007278,0.007281,21.32
2025-10-21 11:11:54.183262,942,b'+\x00r\x81A+\x00r\x81B!2',20.42,0.007281,0.007281,21.32
2025-10-21 11:11:54.233538,943,b'+\x00r\x81A+\x00r\x81B!2',20.42,0.007281,0.007281,21.32
2025-10-21 11:11:54.284015,944,b'+\x00r\x82A+\x00r\x81B!2',20.42,0.007282,0.007281,21.32
