Timestamp,Sample_Number,TIVA_Voltage_Raw_V,TIVA_Voltage_Filtered_V,TIVA_Temperature_C
2025-10-21 00:01:18.980000,3950,0.045841,0.045842,32.30
2025-10-21 00:01:19.000000,3951,0.313313,0.303235,31.30
2025-10-21 00:01:19.020000,3952,-0.323120,0.403239,32.35
2025-10-21 00:01:19.040000,3953,0.373332,0.323239,39.32
2025-10-21 00:01:19.060000,3954,0.000458,0.000458,32.32
2025-10-21 00:01:19.080000,3955,0.343133,0.323032,33.31
2025-10-21 00:01:19.100000,3956,0.333231,0.304032,40.32
2025-10-21 00:01:19.120000,3957,0.343738,0.393232,37.30
2025-10-21 00:01:19.140000,3958,0.310004,0.310004,42.32
2025-10-21 00:01:19.160000,3959,0.303431,0.103230,35.33
2025-10-21 00:01:19.180000,3960,0.303332,0.313040,39.40
2025-10-21 00:01:19.200000,3961,0.353438,0.393838,39.37
2025-10-21 00:01:19.220000,3962,0.323100,0.413100,58.42
2025-10-21 00:01:19.240000,3963,0.323034,0.131032,32.35
2025-10-21 00:01:19.260000,3964,-0.313033,0.203130,32.39
2025-10-21 00:01:19.280000,3965,0.323534,0.323937,32.39
2025-10-21 00:01:19.300000,3966,0.323231,0.584131,4.58
2025-10-21 00:01:19.320000,3967,0.323230,0.331310,30.32
2025-10-21 00:01:19.340000,3968,0.333130,0.312031,40.32
2025-10-21 00:01:19.360000,3969,0.403235,0.333333,33.32
2025-10-21 00:01:19.380000,3970,0.373332,0.045841,0.04
2025-10-21 00:01:19.400000,3971,0.423232,0.313313,32.30
2025-10-21 00:01:19.420000,3972,0.353331,-0.323120,30.40
2025-10-21 00:01:19.440000,3973,0.394032,0.393833,32.34
2025-10-21 00:01:19.460000,3974,0.393734,0.000457,31.00
2025-10-21 00:01:19.480000,3975,0.584232,0.343133,10.32
2025-10-21 00:01:19.500000,3976,0.323533,0.333231,31.30
2025-10-21 00:01:19.520000,3977,0.323940,0.343033,37.37
2025-10-21 00:01:19.540000,3978,0.323937,0.310004,41.31
2025-10-21 00:01:19.560000,3979,0.045842,0.303431,13.10
2025-10-21 00:01:19.580000,3980,0.303235,0.303332,20.31
2025-10-21 00:01:19.600000,3981,0.403239,0.363430,34.30
2025-10-21 00:01:19.620000,3982,0.323239,0.323100,58.41
2025-10-21 00:01:19.640000,3983,0.000458,0.323034,33.13
2025-10-21 00:01:19.660000,3984,0.323032,-0.313033,31.20
2025-10-21 00:01:19.680000,3985,0.304032,0.323634,33.34
2025-10-21 00:01:19.700000,3986,0.353332,0.373231,4.57
2025-10-21 00:01:19.720000,3987,0.310004,0.323230,31.33
2025-10-21 00:01:19.740000,3988,0.103230,0.333130,32.31
2025-10-21 00:01:19.760000,3989,0.313040,0.403236,31.38
2025-10-21 00:01:19.780000,3990,0.363837,0.373832,0.04
2025-10-21 00:01:19.800000,3991,0.413100,0.423232,34.31
2025-10-21 00:01:19.820000,3992,0.131032,0.353331,33.32
2025-10-21 00:01:19.840000,3993,0.203130,0.394032,34.32
2025-10-21 00:01:19.860000,3994,0.353035,0.393739,31.00
2025-10-21 00:01:19.880000,3995,0.584131,0.584232,30.34
2025-10-21 00:01:19.900000,3996,0.331310,0.323533,30.33
2025-10-21 00:01:19.920000,3997,0.312031,0.323940,36.34
2025-10-21 00:01:19.940000,3998,0.383531,0.323938,32.31
2025-10-21 00:01:19.960000,3999,0.045741,0.045842,32.30
2025-10-21 00:01:19.980000,4000,0.313313,0.303235,31.30
2025-10-21 00:01:20.000000,4001,-0.323120,0.403239,32.36
2025-10-21 00:01:20.020000,4002,0.333335,0.333239,31.32
2025-10-21 00:01:20.040000,4003,0.000457,0.000458,32.32
2025-10-21 00:01:20.060000,4004,0.343133,0.323032,33.31
2025-10-21 00:01:20.080000,4005,0.333231,0.304032,40.32
2025-10-21 00:01:20.100000,4006,0.343338,0.343132,38.32
2025-10-21 00:01:20.120000,4007,0.310004,0.310004,42.32
2025-10-21 00:01:20.140000,4008,0.303431,0.103230,35.33
2025-10-21 00:01:20.160000,4009,0.303332,0.313040,39.40
2025-10-21 00:01:20.180000,4010,0.363434,0.303334,39.38
2025-10-21 00:01:20.200000,4011,0.323100,0.413100,58.42
2025-10-21 00:01:20.220000,4012,0.323034,0.131032,32.35
2025-10-21 00:01:20.240000,4013,-0.313033,0.203130,32.39
2025-10-21 00:01:20.260000,4014,0.323634,0.363236,32.39
2025-10-21 00:01:20.280000,4015,0.343231,0.574131,4.58
2025-10-21 00:01:20.300000,4016,0.323230,0.331310,30.32
2025-10-21 00:01:20.320000,4017,0.333130,0.312031,40.32
2025-10-21 00:01:20.340000,4018,0.403236,0.333639,38.32
2025-10-21 00:01:20.360000,4019,0.383532,0.045741,0.04
2025-10-21 00:01:20.380000,4020,0.423232,0.313313,32.30
2025-10-21 00:01:20.400000,4021,0.353331,-0.323120,30.40
2025-10-21 00:01:20.420000,4022,0.394032,0.353836,39.32
2025-10-21 00:01:20.440000,4023,0.393836,0.000457,31.00
2025-10-21 00:01:20.460000,4024,0.574232,0.343133,10.32
2025-10-21 00:01:20.480000,4025,0.323533,0.333231,31.30
2025-10-21 00:01:20.500000,4026,0.323940,0.343633,32.32
2025-10-21 00:01:20.520000,4027,0.323938,0.310004,41.31
2025-10-21 00:01:20.540000,4028,0.045742,0.303431,13.10
2025-10-21 00:01:20.560000,4029,0.303235,0.303332,20.31
2025-10-21 00:01:20.580000,4030,0.403239,0.363436,37.35
2025-10-21 00:01:20.600000,4031,0.333239,0.323100,57.41
2025-10-21 00:01:20.620000,4032,0.000457,0.323034,33.13
2025-10-21 00:01:20.640000,4033,0.323032,-0.313033,31.20
2025-10-21 00:01:20.660000,4034,0.304032,0.323634,33.38
2025-10-21 00:01:20.680000,4035,0.323432,0.393231,4.58
2025-10-21 00:01:20.700000,4036,0.310004,0.323230,31.32
2025-10-21 00:01:20.720000,4037,0.103230,0.333130,32.31
2025-10-21 00:01:20.740000,4038,0.313040,0.403236,37.38
2025-10-21 00:01:20.760000,4039,0.393435,0.393032,0.04
2025-10-21 00:01:20.780000,4040,0.413100,0.423232,34.31
2025-10-21 00:01:20.800000,4041,0.131032,0.353331,33.32
2025-10-21 00:01:20.820000,4042,0.203130,0.394032,34.38
2025-10-21 00:01:20.840000,4043,0.393030,0.393931,31.00
2025-10-21 00:01:20.860000,4044,0.584131,0.584232,30.34
2025-10-21 00:01:20.880000,4045,0.321310,0.323533,30.33
2025-10-21 00:01:20.900000,4046,0.312031,0.323940,36.34
2025-10-21 00:01:20.920000,4047,0.383838,0.323939,32.31
2025-10-21 00:01:20.940000,4048,0.045841,0.045842,32.30
2025-10-21 00:01:20.960000,4049,0.313213,0.303235,31.30
2025-10-21 00:01:20.980000,4050,-0.323120,0.403239,32.36
2025-10-21 00:01:21.000000,4051,0.393339,0.303239,33.32
2025-10-21 00:01:21.020000,4052,0.000458,0.000458,32.32
2025-10-21 00:01:21.040000,4053,0.343132,0.323032,33.31
2025-10-21 00:01:21.060000,4054,0.333231,0.304032,40.32
2025-10-21 00:01:21.080000,4055,0.343938,0.313432,39.34
2025-10-21 00:01:21.100000,4056,0.310004,0.310004,42.32
2025-10-21 00:01:21.120000,4057,0.303431,0.103230,35.33
2025-10-21 00:01:21.140000,4058,0.303332,0.313040,39.40
2025-10-21 00:01:21.160000,4059,0.373430,0.343538,39.39
2025-10-21 00:01:21.180000,4060,0.323100,0.413100,58.42
2025-10-21 00:01:21.200000,4061,0.323034,0.131032,32.35
2025-10-21 00:01:21.220000,4062,-0.313033,0.203130,32.39
2025-10-21 00:01:21.240000,4063,0.323734,0.393731,32.39
2025-10-21 00:01:21.260000,4064,0.363231,0.584131,4.58
2025-10-21 00:01:21.280000,4065,0.323230,0.321310,30.32
2025-10-21 00:01:21.300000,4066,0.333130,0.312031,40.32
2025-10-21 00:01:21.320000,4067,0.403237,0.333939,30.32
2025-10-21 00:01:21.340000,4068,0.393732,0.045841,0.04
2025-10-21 00:01:21.360000,4069,0.423232,0.313213,32.30
2025-10-21 00:01:21.380000,4070,0.353331,-0.323120,30.40
2025-10-21 00:01:21.400000,4071,0.394032,0.313930,39.36
2025-10-21 00:01:21.420000,4072,0.393938,0.000458,31.00
2025-10-21 00:01:21.440000,4073,0.584232,0.343132,10.32
2025-10-21 00:01:21.460000,4074,0.323533,0.333231,31.30
2025-10-21 00:01:21.480000,4075,0.323940,0.343234,36.34
2025-10-21 00:01:21.500000,4076,0.323939,0.310004,41.31
2025-10-21 00:01:21.520000,4077,0.045842,0.303431,13.10
2025-10-21 00:01:21.540000,4078,0.303235,0.303332,20.31
2025-10-21 00:01:21.560000,4079,0.403239,0.373432,30.38
2025-10-21 00:01:21.580000,4080,0.363231,0.303231,4.58
2025-10-21 00:01:21.600000,4081,0.310004,0.323230,31.32
2025-10-21 00:01:21.620000,4082,0.103230,0.333130,32.31
2025-10-21 00:01:21.640000,4083,0.313040,0.403237,33.34
2025-10-21 00:01:21.660000,4084,0.323435,0.303031,31.00
2025-10-21 00:01:21.680000,4085,0.584131,0.584232,30.34
2025-10-21 00:01:21.700000,4086,0.321310,0.323533,30.33
2025-10-21 00:01:21.720000,4087,0.312031,0.323940,37.34
2025-10-21 00:01:21.740000,4088,0.393133,0.323130,32.32
2025-10-21 00:01:21.760000,4089,0.000458,0.000458,32.32
2025-10-21 00:01:21.780000,4090,0.343132,0.323032,33.31
2025-10-21 00:01:21.800000,4091,0.333231,0.304032,40.32
2025-10-21 00:01:21.820000,4092,0.343434,0.383332,30.30
2025-10-21 00:01:21.840000,4093,0.323100,0.413100,58.42
2025-10-21 00:01:21.860000,4094,0.323034,0.131032,32.35
2025-10-21 00:01:21.880000,4095,-0.313033,0.203130,32.39
2025-10-21 00:01:21.900000,4096,0.323734,0.313838,32.31
2025-10-21 00:01:21.920000,4097,0.303432,0.045841,0.04
2025-10-21 00:01:21.940000,4098,0.423232,0.313213,32.30
2025-10-21 00:01:21.960000,4099,0.353331,-0.323120,30.40
2025-10-21 00:01:21.980000,4100,0.394032,0.353432,34.30
2025-10-21 00:01:22.000000,4101,0.313030,0.310004,41.31
2025-10-21 00:01:22.020000,4102,0.045842,0.303431,13.10
2025-10-21 00:01:22.040000,4103,0.303235,0.303332,20.31
2025-10-21 00:01:22.060000,4104,0.403239,0.373435,32.36
2025-10-21 00:01:22.080000,4105,0.393231,0.363231,4.58
2025-10-21 00:01:22.100000,4106,0.310004,0.323230,31.32
2025-10-21 00:01:22.120000,4107,0.103230,0.333130,32.31
2025-10-21 00:01:22.140000,4108,0.313040,0.403237,36.34
2025-10-21 00:01:22.160000,4109,0.393232,0.303037,31.00
2025-10-21 00:01:22.180000,4110,0.584131,0.584232,30.34
2025-10-21 00:01:22.200000,4111,0.321310,0.323533,30.33
2025-10-21 00:01:22.220000,4112,0.312031,0.323940,37.34
